" Muslims in Germany chant ""Adolf Hitler""""&amp;""""death to Jews","[""are nazis"", ""muslims are fascists"", ""muslims are inconsiderate"", ""muslims hate westerners"", ""muslims want to kill jews"", ""want to kill all jews""]"
" ""","[""black folks are inferior"", ""black folks aren't smart"", ""racism is funny"", ""the n word is funny""]"
" ""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags","[""gays are bad"", ""gays are disgusting"", ""is not okay"", ""shouldn't be seen"", ""shouldn't get married""]"
" ""he is attractive but not my type"" is said to be saying a lot from females in the show 'dating in the dark' ""I don't want to look shallow because im","[""women are hypocritical"", ""women are shallow"", ""women are stupid"", ""women have low self esteem""]"
" ""i can't stand these """"grown"""" ass females,"" he wrote . ""","[""calls women females"", ""women are childish""]"
" ""if i wasnt in a work place id deck you"" aye right, I'd give you a tyson 4 combo combo n","[""women are bitches"", ""women are weak""]"
" ""imagine having such a pathetic relationship with christ that","[""pagan folks are inferior"", ""pagan folks are pathetic"", ""pagan folks are wish washy christians"", ""pagans are bad"", ""pagans are less than christians"", ""pagans are the devil"", ""pagans are worse than christians""]"
" ""just don't"" = the sum total of your unconscious biases . @NoPromises_","[""women aren't as good as men"", ""women aren't good singers"", ""women can't sing"", ""women have no talent""]"
" ""most ugly men are ugly","[""a man must be good-looking to have a good personality"", ""ugly folks are bad people."", ""ugly folks are mean."", ""ugly men are horrible inside""]"
 #000000 this sub has only gone downhill since scrooge left,"[""black folks aren't as good as white people"", ""black folks ruin everything"", ""black people are lesser human beings"", ""black people don't mind being called racial slurs""]"
 #faggots are MERELY a #scientific indicator that SOMETHING IS WR,"[""are cancerous"", ""are sick"", ""gay men are immoral"", ""gay men are irresponsible"", ""has something wrong"", ""should die""]"
 &#8220;@I_Dont,"[""use of n word"", ""women are bitches""]"
 @NoRapist: Throwing lamps at,"[""trivializes harm to victims""]"
 &#8220;@Weakass_D,"[""are just objects"", ""fat folks need to lose weight"", ""fat people are unattractive"", ""fat people should lose weight"", ""fat women are hoes"", ""women are refereed to as a derogatory word""]"
 @aerinblazin: I'm 2 much,"[""are just objects"", ""are second class citizens"", ""derogatory term used"", ""women are not intelligent""]"
" @1Bcarter would love the Parkside sport girls, dressed like Kobe all day","[""women are hoes"", ""women sleep around""]"
 When hoes feel like their photo didnt get,"[""are all hoes"", ""is promiscuous"", ""woman are hoes/sexually promiscuous"", ""woman are vain""]"
" Even if you woke up as Chad and you didn't feel any different, you wouldn't feel different because years of psychological damage at the hands of female human organisms","[""are out to get straight men"", ""makes straight men crazy"", ""women are abusive"", ""women are sex objects""]"
 &lt;--- number of femoids who would rather die than spend,"[""women are judgmental."", ""women are mean.""]"
 'As long as we never make another mistake the left will let us speak' ',"[""liberals are intolerant"", ""liberals are nazis""]"
 'Build the wall deport em,"[""illegals should be deported"", ""immigrants are not welcome"", ""mexican folks should be deported"", ""mexican folks should not be in the us""]"
 Men get circumcised but women don't get it done by cutting off their clits . (In America) Men,"[""women are sluts."", ""women are whores."", ""women need to be controlled."", ""women need to be kept in line"", ""women should be circumcised, too."", ""women should be punished""]"
 A black woman calls her 5 kids Tyrone. How can she tell them apart,"[""black men are all tyrones"", ""black men don't take care of their kids."", ""black people all look alike"", ""black women have multiple children with multiple men."", ""have different dads""]"
 Krislisisms: You niggas switch up,"[""gay men are called fags"", ""gay men are indecisive"", ""gay men are lesser than other groups"", ""gay men should be called faggots""]"
" You can buy a box of condoms, please . Do you want a bag with it? You're OK.","[""unattractive women are objects or not worth being loved."", ""woman are objects"", ""woman are sex objects"", ""you need to put a bag over an ugly women's face to have sex with her.""]"
 No jews were harmed in the,"[""jewish people lied about the holocaust"", ""jews are liars"", ""jews didn't die in the holocaust"", ""trivializes harm to victims""]"
 You've NEVER had taiy,"[""all japanese people are familiar with the same food dishes."", ""all japanese people are the same."", ""japanese people should fit a certain sterotype"", ""japanese people should have a knowledge of japanese foods""]"
" Most girls don't know how to form their own opinions, says I'm not sexist . ""I'm","[""women are defined by their men."", ""women are intellectually deficient."", ""women are not as smart as men"", ""women can't form their own opinons"", ""women cannot think for themselves""]"
 Realized then that selfish hypocrisy is the crux of,"[""are hypocrites"", ""dont really care about equality"", ""feminists are hypocrites"", ""feminists are hypocrits"", ""feminists are less intelligent than other people"", ""feminists want inequality""]"
 @Buckm00,"[""are niggers"", ""calls black people nigger"", ""is inherently bad"", ""slur"", ""use of the word nigger""]"
 135 Billion dollars a year due to Illegal Aliens . 135 Billion,"[""all immigrants cost the taxpayers"", ""all immigrants need to stay out"", ""should stay in their own country"", ""should stay out of the usa""]"
" 2 condoms walk by a gay bar and ask ""Hey, you wanna go get shitfaced?""","[""are just objects"", ""derogatory term used"", ""gay men all have anal sex"", ""gay men are promiscuous"", ""gay men like to have anal sex"", ""gay men like to have anal sex, so poo will be on the condoms""]"
" 2018 Democrat Strategy: ""Bring unqualified voters to the polls by the busload"" Program voting machines to register ""Democrat"" at least 1.5:1 ratio .","[""democrats cheat"", ""democrats lie"", ""liberals are corrupt"", ""liberals are liars""]"
 It's time we start calling out the hypocrisy and end our coddling of religion . No more tax breaks,"[""christians are hypocrites"", ""christians take advantage of tax breaks""]"
 9/11 jokes always seem good in the beginning but,"[""trivializes harm to victims""]"
 9/11 was a very sad day... I lost 500$ betting,"[""terrorist attacks are exaggerated by the govt."", ""trivializes harm to victims""]"
" 9/11 was an inside job, says CNN's John Sutter . There's no way that Trump could hit two targets in one","[""trivializes harm to victims""]"
 Dudes who go to culinary school: #,"[""straight men do not cook"", ""women should cook for men"", ""women should do the cooking"", ""women should take care of all household duties""]"
 @BigD,"[""faggot is a derogatory term for gay people."", ""gay men are called faggots"", ""gay men are lesser than"", ""gay men should be called faggots"", ""gay people deserve to die"", ""gays are gross""]"
 @BlakkHoodie_562,"[""black people are the n word""]"
" @FoxNews Yes because the person we voted for is keeping his promises, in spite of the left","[""leftists dont know what this country needs"", ""liberals are wrong""]"
 The dog eats betta den most colored,"[""black folks are poor"", ""black folks can't afford healthy food"", ""black folks cannot afford good food"", ""black folks eat poorly"", ""minorities are poor"", ""minorities eat poorly""]"
" Trump tweeted: ""I'm afraid no chance 4 US 2 get a","[""conservatives are bad"", ""conservatives are the \""swamp\""""]"
 We Jews are G-d's chosen people,"[""describes jews as kikes"", ""jewish people are ashamed of their history"", ""jewish people are k*kes"", ""jews are ashamed of being jewish or self hating""]"
 @,"[""gay men should be called fags"", ""gay men should be the butt of jokes""]"
 @SuSuSuSudafed: I eat dat chicken out your love box baby,"[""black folks eat chicken"", ""black folks lust after white women"", ""blacks are attracted to white women"", ""blacks like fried chicken"", ""blacks love fried chicken"", ""whites and blacks are different""]"
 @Wez_Khalifa99 once called me an ungrateful bitch and retarded,"[""are just objects"", ""derogatory term used"", ""not intelligent"", ""women are refereed to as a derogatory word""]"
,"[""fags is a bad term"", ""gay folks are \""fags\"""", ""gay folks are inferior."", ""gay people are called fags"", ""is a disappointment"", ""is promiscuous""]"
 @dolphrudager: You don't,"[""gay folks don't have a family."", ""gay folks don't have kids."", ""gay people don't have families"", ""gay people don't have kids""]"
" @freeyungnwild ""bitches talk shit, you","[""are just objects"", ""are lesser people""]"
 @michaeldbir,"[""black folks are dumb"", ""black folks are subhuman"", ""black people are less"", ""black people are niggers"", ""blacks are bad"", ""blacks should be called the n-word""]"
 @raider_level them,"[""women are hoes"", ""women are only worth something if they're attractive"", ""women exist to please men"", ""women should be of a certain body type""]"
 @realDonaldTrump why did Nunes recuse himself? Why does your party refuse to,"[""conservatives are cowards"", ""conservatives are spineless""]"
 Some might seem down to earth don't mean there not gonna use nigger against us . @ston,"[""all white people have potential to be racist"", ""white folks are always out to get someone"", ""white folks are evil"", ""white people are all still racists"", ""white people are trashy"", ""white people use everything against blacks""]"
 A Black kid complemented his T-shirt he said: Nice shirt faggot... He said,"[""black people are inferior"", ""black people are slaves"", ""blacks picked cotton"", ""blacks were slaves"", ""pick cotton"", ""were slaves""]"
" A Cop Told A Suspect To Put His Hands Up, And Then He Shot him . Do","[""black folks are inferior"", ""black folks deserve to die"", ""blacks are common targets of cops"", ""blacks are target of killings""]"
 A Jew walks in to a bar And then the metal door,"[""jewish folks are criminals."", ""jewish folks should be in jail."", ""jewish people are inferior"", ""jewish people were all burned"", ""trivializes harm to victims""]"
" A Jewish boy asks his father for $50. The father replies, ""","[""jewish people are cheap"", ""jewish people are stingy"", ""jews are cheap."", ""jews are greedy"", ""jews are swindlers."", ""jews belong in concentration camps""]"
 A Jewish toddler threw a penny into a fountain hoping it gave him a wish . His parents then chucked him angrily into the water to get,"[""jewish people are bad parents"", ""jewish people are greedy/stingy"", ""jewish people only care about money"", ""jews are cheap"", ""jews are miserly"", ""jews are misers"", ""jews love money""]"
 Madden player was fatally shot during a touchdown . Madden player fatally shot,"[""trivializes harm to victims""]"
 A Mexican and an American jump off a skyscraper at the same time . Who hits the ground first? The American because the Mexican has to clean,"[""latino folks are always doing unskilled labor."", ""latino folks wash windows too often."", ""mexican people are cleaning people"", ""mexican people only have service/janitorial jobs"", ""mexicans are illegal workers"", ""mexicans do all the chores""]"
 A Muslim man said “Allah Akbar” but I thought he was sneezing so I said �,"[""muslim people are terroists"", ""muslims are murderers"", ""muslims are suicide bombers"", ""muslims blow things up""]"
 A Nigguh spitting,"[""black people are crackheads"", ""black people are criminals""]"
 A bf and gf are suppose to laugh at these hoes together . A guy should never,"[""degrades women by calling them names"", ""hoes are not worthwhile"", ""women are called hoes"", ""women are hoes""]"
" A black guy and Mexican were in a car, Who","[""black folks are all criminals"", ""black people are thieves"", ""mexicans are all criminals"", ""mexicans are bad""]"
" A black guy finds a genie in a bottle . Any three wishes he had would be granted, the genie informed him . The back yard filled up with chests of gold coins and jewels in the blink of a eye . And there he stood, white, blonde-haired and blue-eyed .","[""black people abdicate their responsibilities"", ""black people are lazy"", ""black people are treated worse than white people"", ""black people are uneducated"", ""group doesn't work"", ""that black folks are lazy"", ""they are lazy""]"
" A black guy went to give a white guy a high five and then the black guy said ""why did","[""black folks are hanged"", ""black folks are likely to be killed"", ""black folks are subhuman"", ""black folks should be hung""]"
" A black man and a Mexican jump off the roof at the same time, who hits the","[""are subhuman"", ""are worthless"", ""promotes violences toward black folks"", ""promotes violences toward hispanic folks"", ""that blacks and mexican are not worth living"", ""that it is ok for blacks and mexicans to be hurt""]"
 A black man and a jew jump off a building. Who lands,"[""are unwanted"", ""are worthless"", ""black people are inferior"", ""black people are second class citizens"", ""black people don't matter"", ""have no value"", ""jewish people are inferior"", ""jewish people are second class citizens"", ""jewish people don't matter"", ""nobody care if jewish people die"", ""nobody cares about what happens to black people"", ""would be better off gone""]"
" A black man and a white woman go to her apartment... ...when they get their she grabs his crotch and says ""Show me what they say about black men is true"" So","[""black folks are criminals"", ""black folks steal"", ""black people are criminals"", ""black people are violent"", ""black people steal""]"
" A black man gets shot 12 times and stabbed 34 times by a white man . ""These black people are now possessing people in order to commit suicide"" ""Worst case","[""black folks are inferior"", ""black folks don't matter"", ""black people are less than"", ""black people are the only criminals"", ""black people deserve to die"", ""blacks are responsible for white crime""]"
" A black man walked into a bar... Sorry, I meant 3/5","[""aren't a full  human"", ""black folks are inferior"", ""black folks are less than white folks"", ""black people are subhuman"", ""is inherently bad""]"
 A black man walks into a bar with a parrot on his shoulder . Bar tender goes he man that's neat where did you get that?,"[""all blacks from africa."", ""animal more human than blacks."", ""black folks are not worthy of equality"", ""black people are property"", ""black people are stupid"", ""black people are worthless"", ""blacks are less than animals"", ""blacks are slaves""]"
 A cripple walks into a bar.,"[""disabled people are objects of humor"", ""disabled people can't walk"", ""handicapped people are inferior"", ""makes a joke about a disability"", ""people in wheelchairs are weak"", ""thinks it is funny if they cant walk""]"
" A gay guy, A black guy, and A Jew get hit by a bus . They all appear in front of the gates of heaven . The three guys beg him for a second chance . They continue walking until they come across a car which has an open window and a purse .","[""always think about sex"", ""black folks are criminals."", ""black folks steal things."", ""black people are all thieves."", ""black people are driven by money."", ""can't control themselves"", ""gay men are all obsessed with sex."", ""gay men are driven by anal sex."", ""gay men can't control themselves."", ""gay men touch other men without consent."", ""jewish folks are cheap."", ""jewish folks are frugal."", ""jews are cheap."", ""jews will do anything for money."", ""they like money"", ""they steal things"", ""they want to have a lot of money"", ""will have sex with anyone""]"
 A guy wanted to be burned So someone called,"[""holocaust jokes"", ""jewish people should be killed."", ""jews burned in ovens in the holocaust"", ""jews deserved to be burned in ovens"", ""jews deserved to die in the holocaust"", ""makes fun of holocaust""]"
 A guy with parkinsons went to the,"[""disabled people can't control themselves"", ""makes fun of the disabled""]"
 A jew with a boner walks into a wall what does,"[""have large noses"", ""have small penises"", ""jewish people have big noses"", ""jewish people have small penises"", ""jews have big noses"", ""jews should be cleansed of the earth""]"
 Scientists combined dog DNA with human DNA to create Mexican girls . The outcome turned out to be Mexican,"[""are dogs"", ""are not humans"", ""are related to dogs"", ""have dog dna inside them"", ""latinas are dogs"", ""latinas have lots of children""]"
" A male fellow philosophy student tells me: Don't read <insert old, dead, iconic male philosopher here>. (It wasn't written for you) He also says, after a girl gives her interpretation of a reading: This","[""women can't read books made for men"", ""women shouldn't study""]"
 A man of opposite color of white is offensive I just want to state my hate for them .,"[""black folks are offensive"", ""black folks should be hated just because"", ""black people are offensive"", ""black people aren't worth as much as white's""]"
" A naked woman bursts into a police station covered with bruises and is screaming ""GRAPE! GRAPE!"" The duty officer replied ""Don't you mean R","[""rape doesn't occur in large numbers"", ""rape victims lie"", ""trivializes harm to victims"", ""women lie about rape""]"
" A pedophile, a rapist and a priest walk into a bar and","[""all priests are pedophiles"", ""all priests are rapists"", ""christian men are all rapists and pedophiles"", ""group is full of rapists and pedophiles"", ""priests like to have sex with children."", ""priests like to have sex without consent.""]"
" A priest and a rabbi walk through a forest where they find a boy strapped to a tree . The priest says, ""Should we screw him?"" The rabbi replies","[""catholic priests are pedophiles."", ""christian priests love little boys"", ""jewish people are deceptive/manipulative"", ""jewish people are greedy"", ""jews are crooks."", ""jews are thieves""]"
" A priest told me that he was secretly santa, but I could not tell anyone . Every time I","[""clergy are pedofiles"", ""priests are pedofiles""]"
 A red bull a day keeps,"[""blacks are called the n word"", ""it's okay to use the word nigger"", ""saying nigger makes everything funny""]"
" A rich black man, a educated black man and a poor black man were walking down the street when they saw a drumstick on the ground . Who picked it up? The poor black","[""black make no money"", ""blacks are not able to succeed"", ""blacks are uneducated"", ""blacks cant support themselves""]"
 Growing obesity rates and trashy tattooing trends among women are a silver lining for women in the U.S. A,"[""ugly women are worthless"", ""women are promiscuous"", ""women don't take care of themselves"", ""women should be judged by their weight"", ""women shouldn't get tattoos"", ""women's value comes from their appearance""]"
 A subreddit meant for guys who get cucked to come together and talk about it . The sub r/deadbedrooms is literally guys who are in relationships with women who only want money and support .,"[""women only want to use men""]"
 A white male toddler needs to have its head smashed by a hammer because its a rapist . But every nigger and a spic can rape a newborn in the ass and be,"[""blacks are criminals"", ""blacks are niggers"", ""blacks should be called the n-word"", ""hispanics are spics""]"
" A white man and a black man play hide and seek at night . Who has the advantage? The white man, as","[""black people are hated by the police"", ""black people are stupid"", ""black people are thugs"", ""blacks are criminals"", ""deserve to die"", ""is inherently bad""]"
 A wife is killed after a car drives through her living room and kills her . The wife's because she should've been in,"[""women are inferior to men"", ""women belong in the kitchen"", ""women belong in the kitchen."", ""women can't drive.""]"
 Aan indian was taking a dump and died . He didn't pay attention to the,"[""indians are dirty"", ""indians have bad hygiene""]"
" According to evolution, all human beings came from apes . Except for","[""indian children are produced from rape"", ""indian people rape"", ""indians don't respect women"", ""indians rape their women"", ""native american lives are worthless"", ""native american's owe white's""]"
 Africa is really boring during Halloween,"[""african folks are starving"", ""african folks look like skeletons"", ""are all skinny"", ""are malnourished""]"
 African Americans scare me. They've taken over the sub to take back,"[""bad"", ""bad humor"", ""black people are scary"", ""black people do things in groups""]"
 Africanized bees are more aggressive than regular bees,"[""are agressive"", ""are violent"", ""black people are aggressive"", ""black people are violent"", ""blacks are animals"", ""blacks are violent""]"
 Africans actually have more of some things,"[""african babies die more often"", ""africans are poor and live in third world countries"", ""africans don't have the medicine to take care of their kids."", ""africans have less access to health care"", ""black babies die more frequently than others"", ""blacks can't keep their kids healthy""]"
 After going blind a man stabbed himself to death . He could no longer see,"[""blind people are useless"", ""blind people have no reason to live"", ""blind people should just kill themselves"", ""blindness is the worst"", ""physically disabled folks are useless"", ""physically disabled folks deserve to die""]"
" After watching the clip on ""Mansplaining"" I would like to introduce","[""calls women out on \""double standards\"""", ""post expresses hate for women"", ""women make excuses for themselves""]"
" After witnessing the shit show that is tRUmp and the nihilism of the @SenateGOP, maybe","[""conservatives are incompetent"", ""conservatives are ruining america""]"
" After you strip off his makeup and clothes, biologically","[""can't be women"", ""can't change biology"", ""trans women are not good enough"", ""trans women are not real women"", ""trans women are still just men"", ""trans women can't be a real woman""]"
" The Blacks and Hispanics should have their own school only for them, says Roland Martin . Agreed, that they should have worse education than the","[""black and latino people are dumb."", ""black and latino people shouldn't be as educated."", ""minorities are of lesser value than whites"", ""minorities should not be afforded the same services as whites""]"
" ""I ain't","[""women are sex objects"", ""women who like sex are hoes""]"
 Al Jazeera are making their own version of the Jeremy Kyle show . Al Jazeera will discuss scandals such,"[""muslims are rapists"", ""muslims aren't monogamous""]"
 All I found out yesterday was that I'm the prett,"[""black people are niggers"", ""black people are ugly""]"
 All I want for Christmas is an absolute elimination of Islam in,"[""calls for elimination"", ""muslims have no place in the western world"", ""states does not beling in country""]"
" All girls have rape fantasies, but they have to say no to rape, says CNN.com's","[""have rape fantasies"", ""want to be raped"", ""women lie"", ""women like to be raped"", ""women mean yes when they say no"", ""women secretly want to be raped""]"
 All girls in nursery I teach at. All girls have rape fantasies,"[""trivializes harm to victims.""]"
" All of these school shootings in the news are really effecting me, I never thought I would let","[""trivializes harm to victims""]"
" All the jews I have ever known will do anything for money, all I can say is there are","[""all jews are bad people"", ""are selfish"", ""jewish people are stingy"", ""jews are greedy."", ""jews are money-grubbers"", ""jews only care about money.""]"
" All these chicks want wedding rings, but they","[""women are vain"", ""women cheat on their partners"", ""women will screw anything"", ""womens cheat""]"
 All theses hoes on me,"[""women are fake"", ""women are hoes"", ""women are promiscuous"", ""women fake emotions""]"
 All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel,"[""muslim folks are inferior \""muzzies\"""", ""muslim folks are instigators"", ""muslims are bad people"", ""muslims attack israel."", ""muslims don't deserve to exist"", ""muslims instigate conflicts."", ""muslims kill jewish people.""]"
 I can't imagine anything more counterproductive than getting into fights with shit-tier niggers and other diversity when those aren't the people who have,"[""blacks are called the n word"", ""blacks have ruined america"", ""blacks like to fight"", ""refers to blacks with the n-word"", ""use of the n word""]"
 Liberals blame independents for their failures for not getting on with the job of governing . Amazing how #labor,"[""are failures"", ""don't see their failures""]"
 An Asian woman just gave me a handjob while fingering my ass . An Asian woman just gave . me a 'Hand Roll and Pork Intestines' That's the problem with having the Chinese Massage,"[""chinese women are sex workers."", ""chinese women don't understand english.""]"
 An alarm is like a nagging wife It won't,"[""all women nag"", ""beating women is permissible."", ""ok to hit woem"", ""women are less than men"", ""women deserve to be beat"", ""women/wives are nags.""]"
" Scarborough was once a beautiful, safe, white area of Scarborough . Scarborough is now a garbage infested Chinease outpost . The last i checked","[""asian people are dirty"", ""asian people are inferior""]"
 The woman says she can't work with 5 female managers at the same time anymore . And when they're all PMSing,"[""act poorly when they have pms"", ""are all the same"", ""are difficult to work with"", ""have too much interpersonal drama"", ""women are emotional"", ""women are inferior to men""]"
 Anerican Dream is the story of a German boy who said he had a dream but no-one liked it . The story goes back to the,"[""all germans are nazis."", ""deserve to be made fun of"", ""germans are prejudiced."", ""trivializes harm to victims"", ""were victims of hitler""]"
 Angela Spain was murdered in her home by a,"[""are murderers"", ""are negros"", ""black people are criminals"", ""black people are violent"", ""blacks are violent"", ""referring to blacks with negro""]"
 Another advantage of being a female: getting,"[""deserves to be made fun of"", ""use their looks to get what they want"", ""women are sluts"", ""women are stupid"", ""women can depend on their looks to help them through life""]"
 Any nicca gettin it n da ass is a fag! &#8220;,"[""gay men have a sexual type"", ""gay men only do anal.""]"
" Any time a man tells you to make him a sandwich, imagine it as ""MAKE ME S","[""are caveman like"", ""are sexist"", ""men are animals"", ""men are stupid""]"
" White knights should snort cyanide, I wonder if they realize the sluts still won't fuck them . Anyone hate the mor","[""women are hoes"", ""women are only good for sex."", ""women are sluts"", ""women are teases."", ""women are whores."", ""women use sex to control men.""]"
 Are there really that,"[""gay people are rare."", ""gay people are weird.""]"
 Are you Sandy Hook? 'Cause I wanna,"[""belittles the crime and the victims families losses"", ""mass shootings are no big deal"", ""trivializes harm to victims"", ""women are sex objects"", ""women are to be shot with semen""]"
" Are you tired of being lumped in with rich old white men in politics and business, while you toil away and live","[""poor white people are the same as rich white people."", ""poor white people don't struggle.""]"
 Are you really going to let a,"[""a female can't beat a real man at anything"", ""girls are weak"", ""girls should lose to boys"", ""it's humiliating to be bested by a woman"", ""it's shameful to be beaten by a girl"", ""women are weak""]"
 Are you white but wanna be black? Just,"[""are lesser humans"", ""are victims"", ""compares blacks and jews negatively"", ""holocaust"", ""not sure"", ""second class citizens""]"
 Asian women hate their race so much they will literally,"[""asian women are racists"", ""asian women are self hating"", ""asian women only date white men"", ""asians don't like other asians"", ""asians dont find asian men attractive"", ""asians have low self esteem""]"
 At this point I will assume the media is lying about everything other than a Negro being arrested for,"[""are always in the news"", ""are negros"", ""black people are murderers"", ""black people are niggers"", ""black people don't get arrested when they commit crimes""]"
 What would you call The Flintstones if they,"[""black folks are n-words"", ""black folks deserve derogatory terms"", ""black people are cartoonish"", ""black people are niggers"", ""black people were called niggers"", ""nigger is a derogatory term for black people""]"
 B.S. says there would not be a race war because of Whites going out and shooting up non-White neighborhoods . It is already open season on White Americans and,"[""blacks are killing white people"", ""minorities (blacks, latinos) are taking over the white population""]"
 Shooting at a New Mexico high school leaves three students dead and 15 injured . Students were,"[""trivializes harm to victims""]"
 Baking was your major in college? Our Fü,"[""referring to the ovens of the holocaust"", ""that is ok to harm jews"", ""trivializes harm to victims""]"
 Being colorblind has given You the Degenerate Fucked Up Country you've got Now,"[""dumb"", ""hates whites""]"
 Being tall is a good advantage for being taller . It's also good if,"[""trivializes harm to victims""]"
" Believe me, my son is NOT gay. He has never once touched a Barbie, he's built like a","[""are not men"", ""gay men are not manly"", ""gay men are small"", ""gay men like feminine things"", ""play with girl toys""]"
 Bhopal Gas Tragedy killed 15000 Indians,"[""indian folks are promiscuous"", ""indian folks cannot speak english well""]"
 Bill Cosby did the women he raped a favour by drugging them . Would you really want the memory of old Doc Huxtable's Jell,"[""are just objects"", ""women are sex objects"", ""women deserve to be raped"", ""women enjoy rape""]"
 Bisexual is a term that gay guys in high school use when they want to hold hands with girls and feel like a normal,"[""bisexual and gay men are not normal"", ""bisexual men do not actually exist and are just gay"", ""bisexuality isn't valid"", ""bisexuals don't exist""]"
 Bisexual people don't exist. Gay people just say that so they can walk down the,"[""are just gay people"", ""don't exist"", ""they are liars"", ""they are using others""]"
 Bitch keep on &#128524;,"[""woman are annoying"", ""woman are bitches/female dogs""]"
" ""Bitches be so press for friends it","[""women act desperate"", ""women are called bitches"", ""women don't have many friends"", ""women have no friends""]"
" Bitches be wearing extensions, fake eye lashes and make up talkin bout they bad bitches. Bitches","[""women are bitches"", ""women obsess over their looks""]"
 Bitches really be mad when u can just stop speaking to them suddenly.... we ain't married,"[""refers to women as bitches"", ""women are clingy in relationships"", ""women exist to please men"", ""women should not be respected if you're not married to them""]"
 Black ' females ' fighting with black police in Harlem after officers try to ticket them for skipping their,"[""black folks are criminals"", ""black women are violent"", ""black women aren't real women"", ""black women should be described in quotes as females""]"
 Black People are functional members of society. Lock this,"[""bad"", ""black people are stupid"", ""black people are useless"", ""not good members of society""]"
" Black student: ""We Black people don't do too well in water"" White student: Yeah, yall took advantage of that free boat ride huh? Black","[""black folks are slaves"", ""black folks can't swim"", ""black people don't know how to swim"", ""black people hate water."", ""black people were all brought by boats"", ""black people were brought to america on boats""]"
 Black men always lock their own kids out of their life . Lock this,"[""black dads are absent"", ""black folks abandon their kids"", ""black folks are bad parents"", ""black kids don't have dads"", ""black men abandon their kids"", ""don't have fathers""]"
" Black people are like mitochondria, the","[""black folks are all criminals"", ""black folks are always in jail"", ""black folks are criminals"", ""black folks are in jail"", ""black folks are physically strong"", ""black folks belong in prison""]"
 Black people are nothing like monkeys because at least monkeys,"[""black folks are dangerous"", ""black folks are inferior"", ""black folks are less human than white people."", ""black folks are like animals."", ""black folks are stupid animals"", ""black folks are subhuman"", ""black folks are unruly and violent"", ""black folks behave badly and are criminals.""]"
 Black people arent like sperm . Black people can't swim and,"[""black people are less than"", ""black people are no good."", ""black people are unsuccessful"", ""black people can't swim""]"
 Black people deserve the same rights and the civil rights act wasn't a mistake,"[""black people are property"", ""black people are worthless"", ""black people shouldn't have rights""]"
 Blacks are just natural to hang from trees . It's just natural for,"[""black folks are not worthy of equality"", ""black people are objects"", ""black people are property"", ""black people are worthless"", ""black people do things that deserve lynching"", ""black people should be lynched"", ""blak people deserve to be hung"", ""lynching black folks is acceptable""]"
" Blacks can shoot . Funny thing is they only seem to be able to hit the little innocent law abiding child , walking home from church to help take of their","[""black people are criminals."", ""black people are violent"", ""black people are violent."", ""black people who get shot deserve it"", ""blacks are violent"", ""blacks kill children""]"
 Mom does it best: Blowjobs and cooking are pretty similar . Plenty of girls,"[""women are for giving blow jobs"", ""women are sex objects""]"
